Fpath,Labels,aux,
20190726_DATA/ZA-h2_000/00000016.DCM,head;neck,,
20190726_DATA/ZA-h2_000/00000017.DCM,head,,
20190726_DATA/ZA-h2_000/00000018.DCM,head,,
20190726_DATA/ZA-h2_000/00000019.DCM,head,,
20190726_DATA/ZA-h2_000/00000020.DCM,head,,
20190726_DATA/ZA-h2_000/00000021.DCM,head,,
20190726_DATA/ZA-h2_000/00000022.DCM,head,,
20190726_DATA/ZA-h2_000/00000023.DCM,head,,
20190726_DATA/ZA-h2_000/00000024.DCM,head,,
20190726_DATA/ZA-h2_000/00000025.DCM,head,,
20190726_DATA/ZA-h2_000/00000026.DCM,head,,
20190726_DATA/ZA-h2_000/00000027.DCM,head,,
20190726_DATA/ZA-h2_000/00000028.DCM,head,,
20190726_DATA/ZA-h2_000/00000029.DCM,head,,
20190726_DATA/ZA-h2_000/00000030.DCM,head,,
20190726_DATA/ZA-h2_000/00000031.DCM,head,,
20190726_DATA/ZA-h2_000/00000032.DCM,head,,
20190726_DATA/ZA-h2_000/00000033.DCM,head,,
20190726_DATA/ZA-h2_000/00000034.DCM,head,,
20190726_DATA/ZA-h2_000/00000035.DCM,head,,
20190726_DATA/ZA-h2_000/00000036.DCM,head,,
20190726_DATA/ZA-h2_000/00000037.DCM,head,,
20190726_DATA/ZA-h2_000/00000038.DCM,head,,
20190726_DATA/ZA-h2_000/00000039.DCM,head,,
20190726_DATA/ZA-h2_000/00000040.DCM,head,,
20190726_DATA/ZA-h2_000/00000041.DCM,head,,
20190726_DATA/ZA-h2_000/00000042.DCM,unkw,,
20190726_DATA/ZA-h3_000/00000001.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000002.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000003.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000004.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000005.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000006.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000007.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000008.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000009.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000010.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000011.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000012.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000013.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000014.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000015.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000016.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000017.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000018.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000019.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000020.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000021.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000022.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000023.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000024.DCM,head;neck,,
20190726_DATA/ZA-h3_000/00000025.DCM,head,,
20190726_DATA/ZA-h3_000/00000026.DCM,head,,
20190726_DATA/ZA-h3_000/00000027.DCM,head,,
20190726_DATA/ZA-h3_000/00000028.DCM,head,,
20190726_DATA/ZA-h3_000/00000029.DCM,head,,
20190726_DATA/ZA-h3_000/00000030.DCM,head,,
20190726_DATA/ZA-h3_000/00000031.DCM,head,,
20190726_DATA/ZA-h3_000/00000032.DCM,head,,
20190726_DATA/ZA-h3_000/00000033.DCM,head,,
20190726_DATA/ZA-h3_000/00000034.DCM,head,,
20190726_DATA/ZA-h3_000/00000035.DCM,head,,
20190726_DATA/ZA-h3_000/00000036.DCM,head,,
20190726_DATA/ZA-h3_000/00000037.DCM,head,,
20190726_DATA/ZA-h3_000/00000038.DCM,head,,
20190726_DATA/ZA-h3_000/00000039.DCM,head,,
20190726_DATA/ZA-h3_000/00000040.DCM,head,,
20190726_DATA/ZA-h3_000/00000041.DCM,head,,
20190726_DATA/ZA-h3_000/00000042.DCM,unkw,,
20190726_DATA/ZA-h3_000/00000043.DCM,unkw,,
20190726_DATA/ZA-n_000/00000001.DCM,head,,
20190726_DATA/ZA-n_000/00000002.DCM,head,,
20190726_DATA/ZA-n_000/00000003.DCM,head,,
20190726_DATA/ZA-n_000/00000004.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000005.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000006.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000007.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000008.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000009.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000010.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000011.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000012.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000013.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000014.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000015.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000016.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000017.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000018.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000019.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000020.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000021.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000022.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000023.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000024.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000025.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000026.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000027.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000028.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000029.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000030.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000031.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000032.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000033.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000034.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000035.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000036.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000037.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000038.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000039.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000040.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000041.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000042.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000043.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000044.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000045.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000046.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000047.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000048.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000049.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000050.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000051.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000052.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000053.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000054.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000055.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000056.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000057.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000058.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000059.DCM,head;neck,,
20190726_DATA/ZA-n_000/00000060.DCM,neck,,
20190726_DATA/ZA-n_000/00000061.DCM,neck,,
20190726_DATA/ZA-n_000/00000062.DCM,neck,,
20190726_DATA/ZA-n_000/00000063.DCM,neck,,
20190726_DATA/ZA-n_000/00000064.DCM,neck,,
20190726_DATA/ZA-n_000/00000065.DCM,neck,,
20190726_DATA/ZA-n_000/00000066.DCM,neck,,
20190726_DATA/ZA-n_000/00000067.DCM,neck,,
20190726_DATA/ZA-n_000/00000068.DCM,neck,,
20190726_DATA/ZA-n_000/00000069.DCM,neck,,
20190726_DATA/ZA-n_000/00000070.DCM,neck,,
20190726_DATA/ZA-n_000/00000071.DCM,neck,,
20190726_DATA/ZA-n_000/00000072.DCM,neck,,
20190726_DATA/ZA-n_000/00000073.DCM,neck,,
20190726_DATA/ZA-n_000/00000074.DCM,neck,,
20190726_DATA/ZA-n_000/00000075.DCM,neck,,
20190726_DATA/ZA-n_000/00000076.DCM,neck,,
20190726_DATA/ZA-n_000/00000077.DCM,neck,,
20190726_DATA/ZA-n_000/00000078.DCM,neck,,
20190726_DATA/ZA-n_000/00000079.DCM,neck,,
20190726_DATA/ZA-n_000/00000080.DCM,neck,,
20190726_DATA/ZA-n_000/00000081.DCM,neck,,
20190726_DATA/ZA-n_000/00000082.DCM,neck,,
20190726_DATA/ZA-n_000/00000083.DCM,neck,,
20190726_DATA/ZA-n_000/00000084.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000085.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000086.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000087.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000088.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000089.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000090.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000091.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000092.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000093.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000094.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000095.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000096.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000097.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000098.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000099.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000100.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000101.DCM,neck;chest,,
20190726_DATA/ZA-n_000/00000102.DCM,chest,,
20190726_DATA/ZA-n_000/00000103.DCM,chest,,
20190726_DATA/ZA-n_000/00000104.DCM,chest,,
20190726_DATA/ZA-n_000/00000105.DCM,chest,,
20190726_DATA/ZA-n_000/00000106.DCM,chest,,
20190726_DATA/ZA-n_000/00000107.DCM,chest,,
20190726_DATA/ZA-n_000/00000108.DCM,chest,,
20190726_DATA/ZA-n_000/00000109.DCM,chest,,
20190726_DATA/ZA-n_000/00000110.DCM,chest,,
20190726_DATA/ZA-n_000q/00000001.DCM,head,,
20190726_DATA/ZA-n_000q/00000002.DCM,head,,
20190726_DATA/ZA-n_000q/00000003.DCM,head,,
20190726_DATA/ZA-n_000q/00000004.DCM,head,,
20190726_DATA/ZA-n_000q/00000005.DCM,head,,
20190726_DATA/ZA-n_000q/00000006.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000007.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000008.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000009.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000010.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000011.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000012.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000013.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000014.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000015.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000016.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000017.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000018.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000019.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000020.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000021.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000022.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000023.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000024.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000025.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000026.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000027.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000028.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000029.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000030.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000031.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000032.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000033.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000034.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000035.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000036.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000037.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000038.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000039.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000040.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000041.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000042.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000043.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000044.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000045.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000046.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000047.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000048.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000049.DCM,head;neck,,
20190726_DATA/ZA-n_000q/00000050.DCM,neck,,
20190726_DATA/ZA-n_000q/00000051.DCM,neck,,
20190726_DATA/ZA-n_000q/00000052.DCM,neck,,
20190726_DATA/ZA-n_000q/00000053.DCM,neck,,
20190726_DATA/ZA-n_000q/00000054.DCM,neck,,
20190726_DATA/ZA-n_000q/00000055.DCM,neck,,
20190726_DATA/ZA-n_000q/00000056.DCM,neck,,
20190726_DATA/ZA-n_000q/00000057.DCM,neck,,
20190726_DATA/ZA-n_000q/00000058.DCM,neck,,
20190726_DATA/ZA-n_000q/00000059.DCM,neck,,
20190726_DATA/ZA-n_000q/00000060.DCM,neck,,
20190726_DATA/ZA-n_000q/00000061.DCM,neck,,
20190726_DATA/ZA-n_000q/00000062.DCM,neck,,
20190726_DATA/ZA-n_000q/00000063.DCM,neck,,
20190726_DATA/ZA-n_000q/00000064.DCM,neck,,
20190726_DATA/ZA-n_000q/00000065.DCM,neck,,
20190726_DATA/ZA-n_000q/00000066.DCM,neck,,
20190726_DATA/ZA-n_000q/00000067.DCM,neck,,
20190726_DATA/ZA-n_000q/00000068.DCM,neck,,
20190726_DATA/ZA-n_000q/00000069.DCM,neck,,
20190726_DATA/ZA-n_000q/00000070.DCM,neck,,
20190726_DATA/ZA-n_000q/00000071.DCM,neck,,
20190726_DATA/ZA-n_000q/00000072.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000073.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000074.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000075.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000076.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000077.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000078.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000079.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000080.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000081.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000082.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000083.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000084.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000085.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000086.DCM,neck;chest,,
20190726_DATA/ZA-n_000q/00000087.DCM,chest,,
20190726_DATA/ZA-n_000q/00000088.DCM,chest,,
20190726_DATA/ZA-n_000q/00000089.DCM,chest,,
20190726_DATA/ZA-n_000q/00000090.DCM,chest,,
20190726_DATA/ZA-n_000q/00000091.DCM,chest,,
20190726_DATA/ZA-n_000q/00000092.DCM,chest,,
20190726_DATA/ZA-n_000q/00000093.DCM,chest,,
20190726_DATA/ZA-n_000q/00000094.DCM,chest,,
20190726_DATA/ZA-n_000q/00000095.DCM,chest,,
20190726_DATA/ZA-n_000q/00000096.DCM,chest,,
20190726_DATA/ZA-n_000q/00000097.DCM,chest,,
20190726_DATA/ZA-n_000q/00000098.DCM,chest,,
20190726_DATA/ZA-n_000q/00000099.DCM,chest,,
20190726_DATA/ZA-n_000q/00000100.DCM,chest,,
20190726_DATA/ZA-n_000q/00000101.DCM,chest,,
20190726_DATA/ZA-n_000q/00000102.DCM,chest,,
20190726_DATA/ZA-n_000q/00000103.DCM,chest,,
20190726_DATA/ZA-n_001/00000001.DCM,head,,
20190726_DATA/ZA-n_001/00000002.DCM,head,,
20190726_DATA/ZA-n_001/00000003.DCM,head,,
20190726_DATA/ZA-n_001/00000004.DCM,head,,
20190726_DATA/ZA-n_001/00000005.DCM,head,,
20190726_DATA/ZA-n_001/00000006.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000007.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000008.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000009.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000010.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000011.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000012.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000013.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000014.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000015.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000016.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000017.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000018.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000019.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000020.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000021.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000022.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000023.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000024.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000025.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000026.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000027.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000028.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000029.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000030.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000031.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000032.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000033.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000034.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000035.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000036.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000037.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000038.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000039.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000040.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000041.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000042.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000043.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000044.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000045.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000046.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000047.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000048.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000049.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000050.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000051.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000052.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000053.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000054.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000055.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000056.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000057.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000058.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000059.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000060.DCM,head;neck,,
20190726_DATA/ZA-n_001/00000061.DCM,neck,,
20190726_DATA/ZA-n_001/00000062.DCM,neck,,
20190726_DATA/ZA-n_001/00000063.DCM,neck,,
20190726_DATA/ZA-n_001/00000064.DCM,neck,,
20190726_DATA/ZA-n_001/00000065.DCM,neck,,
20190726_DATA/ZA-n_001/00000066.DCM,neck,,
20190726_DATA/ZA-n_001/00000067.DCM,neck,,
20190726_DATA/ZA-n_001/00000068.DCM,neck,,
20190726_DATA/ZA-n_001/00000069.DCM,neck,,
20190726_DATA/ZA-n_001/00000070.DCM,neck,,
20190726_DATA/ZA-n_001/00000071.DCM,neck,,
20190726_DATA/ZA-n_001/00000072.DCM,neck,,
20190726_DATA/ZA-n_001/00000073.DCM,neck,,
20190726_DATA/ZA-n_001/00000074.DCM,neck,,
20190726_DATA/ZA-n_001/00000075.DCM,neck,,
20190726_DATA/ZA-n_001/00000076.DCM,neck,,
20190726_DATA/ZA-n_001/00000077.DCM,neck,,
20190726_DATA/ZA-n_001/00000078.DCM,neck,,
20190726_DATA/ZA-n_001/00000079.DCM,neck,,
20190726_DATA/ZA-n_001/00000080.DCM,neck,,
20190726_DATA/ZA-n_001/00000081.DCM,neck;chest,,
20190726_DATA/ZA-n_001/00000082.DCM,neck;chest,,
20190726_DATA/ZA-n_001/00000083.DCM,neck;chest,,
20190726_DATA/ZA-n_001/00000084.DCM,neck;chest,,
20190726_DATA/ZA-n_001/00000085.DCM,chest,,
20190726_DATA/ZA-n_001/00000086.DCM,chest,,
20190726_DATA/ZA-n_001/00000087.DCM,chest,,
20190726_DATA/ZA-n_001/00000088.DCM,chest,,
20190726_DATA/ZA-n_001/00000089.DCM,chest,,
20190726_DATA/ZA-n_001/00000090.DCM,chest,,
20190726_DATA/ZA-n_001/00000091.DCM,chest,,
20190726_DATA/ZA-n_001/00000092.DCM,chest,,
20190726_DATA/ZA-n_001/00000093.DCM,chest,,
20190726_DATA/ZA-n_001/00000094.DCM,chest,,
20190726_DATA/ZA-n_001/00000095.DCM,chest,,
20190726_DATA/ZA-n_001/00000096.DCM,chest,,
20190726_DATA/ZA-n_001/00000097.DCM,chest,,
20190726_DATA/ZA-n_001/00000098.DCM,chest,,
20190726_DATA/ZA-n_001/00000099.DCM,chest,,
20190726_DATA/ZA-n_001/00000100.DCM,chest,,
20190726_DATA/ZA-n_001/00000101.DCM,chest,,
20190726_DATA/ZA-n_001/00000102.DCM,chest,,
20190726_DATA/ZA-n_001a/00000001.DCM,head,,
20190726_DATA/ZA-n_001a/00000002.DCM,head,,
20190726_DATA/ZA-n_001a/00000003.DCM,head,,
20190726_DATA/ZA-n_001a/00000004.DCM,head,,
20190726_DATA/ZA-n_001a/00000005.DCM,head,,
20190726_DATA/ZA-n_001a/00000006.DCM,head,,
20190726_DATA/ZA-n_001a/00000007.DCM,head,,
20190726_DATA/ZA-n_001a/00000008.DCM,head,,
20190726_DATA/ZA-n_001a/00000009.DCM,head,,
20190726_DATA/ZA-n_001a/00000010.DCM,head,,
20190726_DATA/ZA-n_001a/00000011.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000012.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000013.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000014.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000015.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000016.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000017.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000018.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000019.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000020.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000021.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000022.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000023.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000024.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000025.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000026.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000027.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000028.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000029.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000030.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000031.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000032.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000033.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000034.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000035.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000036.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000037.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000038.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000039.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000040.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000041.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000042.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000043.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000044.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000045.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000046.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000047.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000048.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000049.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000050.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000051.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000052.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000053.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000054.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000055.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000056.DCM,head;neck,,
20190726_DATA/ZA-n_001a/00000057.DCM,neck,,
20190726_DATA/ZA-n_001a/00000058.DCM,neck,,
20190726_DATA/ZA-n_001a/00000059.DCM,neck,,
20190726_DATA/ZA-n_001a/00000060.DCM,neck,,
20190726_DATA/ZA-n_001a/00000061.DCM,neck,,
20190726_DATA/ZA-n_001a/00000062.DCM,neck,,
20190726_DATA/ZA-n_001a/00000063.DCM,neck,,
20190726_DATA/ZA-n_001a/00000064.DCM,neck,,
20190726_DATA/ZA-n_001a/00000065.DCM,neck,,
20190726_DATA/ZA-n_001a/00000066.DCM,neck,,
20190726_DATA/ZA-n_001a/00000067.DCM,neck,,
20190726_DATA/ZA-n_001a/00000068.DCM,neck;chest,,
20190726_DATA/ZA-n_001a/00000069.DCM,neck;chest,,
20190726_DATA/ZA-n_001a/00000070.DCM,neck;chest,,
20190726_DATA/ZA-n_001a/00000071.DCM,neck;chest,,
